transaction_id,customer_id,merchant_id,device_id,ip_id,payment_instrument_id,coupon_id,timestamp,amount,currency,status,is_ring_transaction
TXN004877,CUST00445,MERCH0047,DEV00863,IP00488,PI00588,,2025-09-25T01:40:47,3696.61,INR,success,False
TXN004878,CUST00445,MERCH0025,DEV00718,IP00137,PI00588,,2025-04-04T15:27:10,14376.48,INR,success,False
TXN004879,CUST00446,MERCH0038,DEV00163,IP00214,PI00589,,2026-02-26T02:13:03,2064.6,INR,success,False
TXN004880,CUST00446,MERCH0018,DEV00478,IP00057,PI00589,,2025-12-09T08:10:46,495.84,INR,success,False
TXN004881,CUST00446,MERCH0047,DEV00720,IP00474,PI00589,,2025-05-27T13:28:03,9612.41,INR,success,False
TXN004882,CUST00446,MERCH0025,DEV00294,IP00460,PI00589,,2025-12-09T01:02:57,3967.5,INR,success,False
TXN004883,CUST00446,MERCH0033,DEV00547,IP00489,PI00589,,2026-05-18T08:00:25,1498.35,INR,success,False
TXN004884,CUST00446,MERCH0040,DEV00298,IP00388,PI00589,,2026-06-24T20:23:43,8517.19,INR,success,False
TXN004885,CUST00446,MERCH0021,DEV00492,IP00385,PI00589,,2026-01-22T10:08:43,11366.38,INR,success,False
TXN004886,CUST00446,MERCH0005,DEV00003,IP00469,PI00589,,2026-04-09T17:31:03,11753.24,INR,success,False
TXN004887,CUST00447,MERCH0008,DEV00494,IP00436,PI00590,,2025-01-25T19:45:10,11013.48,INR,success,False
TXN004888,CUST00447,MERCH0032,DEV00489,IP00328,PI00590,,2025-06-07T22:54:58,3195.87,INR,success,False
TXN004889,CUST00447,MERCH0013,DEV00191,IP00163,PI00590,COUP00033,2025-05-23T11:14:37,9412.28,INR,success,False
TXN004890,CUST00447,MERCH0019,DEV00165,IP00244,PI00590,,2025-04-27T13:51:11,4049.85,INR,success,False
TXN004891,CUST00447,MERCH0031,DEV00359,IP00372,PI00590,,2026-06-23T17:11:01,6710.96,INR,success,False
TXN004892,CUST00448,MERCH0044,DEV00857,IP00090,PI00591,,2026-04-11T19:17:40,13840.61,INR,success,False
TXN004893,CUST00448,MERCH0029,DEV00467,IP00160,PI00591,COUP00026,2025-02-28T21:26:57,1972.45,INR,success,False
TXN004894,CUST00448,MERCH0028,DEV00698,IP00396,PI00591,,2025-01-05T11:01:32,2946.97,INR,success,False
TXN004895,CUST00448,MERCH0047,DEV00088,IP00421,PI00591,,2025-10-19T22:04:56,13688.42,INR,success,False
TXN004896,CUST00448,MERCH0002,DEV00505,IP00266,PI00591,,2026-02-28T00:10:42,2734.13,INR,success,False
TXN004897,CUST00448,MERCH0014,DEV00181,IP00485,PI00591,COUP00011,2025-03-01T13:49:57,11990.52,INR,failed,False
TXN004898,CUST00448,MERCH0012,DEV00115,IP00188,PI00591,,2026-03-08T09:00:51,2653.29,INR,success,False
TXN004899,CUST00448,MERCH0013,DEV00775,IP00429,PI00591,,2025-09-10T03:35:01,6347.44,INR,success,False
TXN004900,CUST00448,MERCH0012,DEV00886,IP00148,PI00591,,2026-01-30T04:12:14,13261.99,INR,success,False
TXN004901,CUST00448,MERCH0011,DEV00261,IP00015,PI00591,,2026-01-24T09:32:08,13297.65,INR,success,False
TXN004902,CUST00448,MERCH0037,DEV00060,IP00023,PI00591,,2025-04-14T00:41:33,8158.73,INR,success,False
TXN004903,CUST00448,MERCH0040,DEV00781,IP00333,PI00591,,2026-01-24T14:51:27,9911.93,INR,success,False
TXN004904,CUST00449,MERCH0007,DEV00478,IP00263,PI00592,,2026-05-29T09:35:53,2625.41,INR,success,False
TXN004905,CUST00449,MERCH0031,DEV00052,IP00315,PI00592,,2025-07-26T23:44:39,1297.53,INR,failed,False
TXN004906,CUST00449,MERCH0017,DEV00426,IP00454,PI00592,,2026-01-14T03:42:44,4615.81,INR,success,False
TXN004907,CUST00449,MERCH0037,DEV00105,IP00366,PI00592,,2026-05-23T04:55:24,8393.54,INR,success,False
TXN004908,CUST00449,MERCH0018,DEV00070,IP00320,PI00592,,2025-09-11T11:24:39,5319.09,INR,success,False
TXN004909,CUST00449,MERCH0024,DEV00345,IP00047,PI00592,,2026-02-03T08:01:13,8139.57,INR,success,False
TXN004910,CUST00449,MERCH0014,DEV00356,IP00325,PI00592,,2026-06-15T19:21:36,912.16,INR,success,False
TXN004911,CUST00449,MERCH0036,DEV00049,IP00428,PI00592,,2025-03-19T01:48:11,10646.71,INR,failed,False
TXN004912,CUST00449,MERCH0022,DEV00633,IP00243,PI00592,,2026-04-18T12:51:45,11802.41,INR,failed,False
TXN004913,CUST00449,MERCH0016,DEV00724,IP00165,PI00592,COUP00012,2026-05-27T11:29:28,9965.13,INR,success,False
TXN004914,CUST00449,MERCH0044,DEV00487,IP00087,PI00592,,2025-05-24T10:07:37,13946.05,INR,failed,False
TXN004915,CUST00450,MERCH0009,DEV00254,IP00349,PI00593,COUP00037,2025-01-10T05:34:48,3845.34,INR,success,False
TXN004916,CUST00450,MERCH0025,DEV00481,IP00495,PI00593,,2025-11-29T09:29:25,10037.82,INR,success,False
TXN004917,CUST00450,MERCH0006,DEV00196,IP00289,PI00593,COUP00029,2026-02-09T00:30:51,3103.26,INR,success,False
TXN004918,CUST00450,MERCH0040,DEV00411,IP00219,PI00593,,2025-01-04T11:26:43,294.05,INR,success,False
TXN004919,CUST00450,MERCH0014,DEV00593,IP00429,PI00593,,2026-06-24T11:01:25,10831.77,INR,success,False
TXN004920,CUST00450,MERCH0018,DEV00633,IP00493,PI00593,,2025-05-12T21:49:28,3340.82,INR,success,False
TXN004921,CUST00450,MERCH0017,DEV00293,IP00325,PI00593,,2025-02-23T12:44:02,10214.58,INR,success,False
TXN004922,CUST00450,MERCH0025,DEV00610,IP00041,PI00593,,2025-05-22T14:26:31,388.01,INR,success,False
TXN004923,CUST00450,MERCH0041,DEV00766,IP00268,PI00593,,2025-09-10T08:31:10,8602.43,INR,success,False
TXN004924,CUST00450,MERCH0003,DEV00551,IP00115,PI00593,,2025-04-09T11:22:39,2108.96,INR,success,False
TXN004925,CUST00450,MERCH0043,DEV00240,IP00500,PI00593,,2026-04-06T21:13:56,11621.76,INR,success,False
TXN004926,CUST00450,MERCH0035,DEV00650,IP00208,PI00593,,2026-02-01T22:51:13,5316.77,INR,success,False
TXN004927,CUST00450,MERCH0017,DEV00402,IP00494,PI00593,COUP00001,2025-07-16T15:43:44,5125.5,INR,success,False
TXN004928,CUST00450,MERCH0029,DEV00108,IP00250,PI00593,,2026-06-27T03:43:47,6389.14,INR,success,False
TXN004929,CUST00450,MERCH0026,DEV00035,IP00278,PI00593,,2025-02-20T19:42:37,13871.87,INR,success,False
TXN004930,CUST00451,MERCH0050,DEV00458,IP00350,PI00594,,2025-07-14T22:01:03,6385.35,INR,success,False
TXN004931,CUST00451,MERCH0024,DEV00541,IP00275,PI00595,,2025-02-08T22:44:22,7633.96,INR,success,False
TXN004932,CUST00451,MERCH0031,DEV00200,IP00455,PI00594,,2025-09-06T13:46:38,6445.24,INR,success,False
TXN004933,CUST00451,MERCH0007,DEV00528,IP00326,PI00595,COUP00026,2025-11-22T15:24:13,4358.89,INR,success,False
TXN004934,CUST00451,MERCH0031,DEV00723,IP00244,PI00595,,2025-08-24T03:35:03,14912.33,INR,success,False
TXN004935,CUST00451,MERCH0044,DEV00301,IP00163,PI00595,,2025-09-08T20:02:57,447.89,INR,failed,False
TXN004936,CUST00452,MERCH0036,DEV00789,IP00327,PI00596,,2026-02-09T14:34:40,4749.72,INR,success,False
TXN004937,CUST00452,MERCH0015,DEV00883,IP00213,PI00596,,2025-10-17T21:52:34,12817.76,INR,failed,False
TXN004938,CUST00452,MERCH0021,DEV00316,IP00043,PI00596,,2025-10-11T15:19:08,5521.78,INR,success,False
TXN004939,CUST00452,MERCH0023,DEV00465,IP00027,PI00596,,2026-01-03T05:19:06,2511.65,INR,failed,False
TXN004940,CUST00452,MERCH0004,DEV00775,IP00320,PI00596,,2025-11-08T10:18:15,1974.19,INR,success,False
TXN004941,CUST00453,MERCH0016,DEV00370,IP00186,PI00597,COUP00021,2026-04-02T14:59:49,6393.29,INR,success,True
TXN004942,CUST00453,MERCH0037,DEV00830,IP00186,PI00597,COUP00026,2025-08-04T14:34:38,12945.0,INR,success,True
TXN004943,CUST00453,MERCH0034,DEV00830,IP00381,PI00597,COUP00035,2025-07-05T10:41:50,10912.72,INR,success,True
TXN004944,CUST00453,MERCH0010,DEV00370,IP00399,PI00597,COUP00038,2025-06-24T15:57:35,12779.0,INR,success,True
TXN004945,CUST00453,MERCH0041,DEV00760,IP00399,PI00597,,2026-02-02T01:45:16,11205.61,INR,success,True
TXN004946,CUST00453,MERCH0029,DEV00830,IP00381,PI00597,COUP00017,2025-11-02T21:10:52,620.97,INR,success,True
TXN004947,CUST00453,MERCH0001,DEV00340,IP00186,PI00597,,2025-01-17T12:30:05,391.81,INR,failed,True
TXN004948,CUST00453,MERCH0036,DEV00830,IP00381,PI00597,,2025-05-11T08:06:06,7671.13,INR,success,True
TXN004949,CUST00453,MERCH0038,DEV00830,IP00381,PI00597,COUP00040,2026-02-02T05:51:31,5933.05,INR,failed,True
TXN004950,CUST00453,MERCH0001,DEV00830,IP00399,PI00597,,2025-04-22T13:43:40,12967.74,INR,success,True
TXN004951,CUST00453,MERCH0037,DEV00760,IP00186,PI00597,COUP00006,2026-04-18T22:58:29,5487.14,INR,success,True
TXN004952,CUST00453,MERCH0011,DEV00760,IP00186,PI00597,,2025-06-06T08:59:58,1188.17,INR,pending,True
TXN004953,CUST00453,MERCH0025,DEV00830,IP00381,PI00597,,2026-04-06T02:03:36,4400.58,INR,failed,True
TXN004954,CUST00453,MERCH0043,DEV00370,IP00186,PI00597,,2026-04-16T17:21:11,11481.26,INR,success,True
TXN004955,CUST00453,MERCH0019,DEV00340,IP00186,PI00597,,2026-01-04T11:36:32,6004.02,INR,success,True
TXN004956,CUST00453,MERCH0017,DEV00370,IP00381,PI00597,,2026-02-23T19:55:55,7361.8,INR,failed,True
TXN004957,CUST00453,MERCH0013,DEV00340,IP00381,PI00597,,2025-09-09T05:20:02,13936.88,INR,failed,True
TXN004958,CUST00453,MERCH0015,DEV00370,IP00186,PI00597,,2025-06-09T04:17:32,9018.33,INR,failed,True
TXN004959,CUST00453,MERCH0041,DEV00370,IP00186,PI00597,,2025-10-21T01:40:36,12611.6,INR,success,True
TXN004960,CUST00453,MERCH0018,DEV00370,IP00381,PI00597,COUP00020,2026-05-11T00:39:15,10451.44,INR,success,True
TXN004961,CUST00453,MERCH0013,DEV00370,IP00186,PI00597,,2026-02-15T07:23:22,6734.26,INR,success,True
TXN004962,CUST00453,MERCH0040,DEV00340,IP00186,PI00597,,2025-11-02T08:23:42,3310.17,INR,success,True
TXN004963,CUST00453,MERCH0005,DEV00760,IP00381,PI00597,,2025-10-07T11:56:55,1089.12,INR,pending,True
TXN004964,CUST00453,MERCH0038,DEV00340,IP00381,PI00597,,2026-04-12T05:09:28,2024.9,INR,success,True
TXN004965,CUST00453,MERCH0037,DEV00760,IP00399,PI00597,COUP00001,2025-05-29T14:28:24,5535.48,INR,success,True
TXN004966,CUST00454,MERCH0017,DEV00566,IP00395,PI00599,COUP00040,2026-03-19T04:02:31,10201.81,INR,failed,True
TXN004967,CUST00454,MERCH0003,DEV00686,IP00442,PI00598,COUP00005,2026-04-02T06:02:56,7615.32,INR,success,True
TXN004968,CUST00454,MERCH0048,DEV00566,IP00395,PI00599,,2026-06-02T11:18:16,430.37,INR,success,True
TXN004969,CUST00454,MERCH0001,DEV00014,IP00395,PI00598,COUP00007,2025-08-12T17:19:52,4365.89,INR,success,True
TXN004970,CUST00454,MERCH0003,DEV00566,IP00067,PI00598,,2026-02-25T11:10:04,7941.34,INR,success,True
TXN004971,CUST00454,MERCH0022,DEV00566,IP00442,PI00599,COUP00023,2026-03-05T03:41:34,14121.02,INR,success,True
TXN004972,CUST00454,MERCH0048,DEV00566,IP00395,PI00599,COUP00040,2026-02-06T17:36:17,12121.55,INR,success,True
TXN004973,CUST00454,MERCH0025,DEV00686,IP00442,PI00599,COUP00023,2025-08-08T23:26:45,3300.69,INR,pending,True
TXN004974,CUST00454,MERCH0049,DEV00014,IP00067,PI00598,,2025-04-22T12:15:24,7037.84,INR,success,True
TXN004975,CUST00454,MERCH0010,DEV00566,IP00442,PI00598,,2025-01-08T03:41:41,5082.84,INR,success,True
TXN004976,CUST00454,MERCH0043,DEV00014,IP00067,PI00599,,2026-02-12T08:38:44,1331.06,INR,success,True
TXN004977,CUST00454,MERCH0020,DEV00014,IP00395,PI00598,COUP00031,2025-10-10T23:57:31,10495.46,INR,success,True
TXN004978,CUST00454,MERCH0024,DEV00566,IP00442,PI00599,COUP00016,2026-06-18T16:26:05,3277.81,INR,failed,True
TXN004979,CUST00454,MERCH0045,DEV00566,IP00067,PI00599,COUP00036,2025-05-03T10:13:58,11462.68,INR,success,True
TXN004980,CUST00454,MERCH0014,DEV00014,IP00442,PI00599,COUP00014,2025-05-06T06:41:11,3610.94,INR,success,True
TXN004981,CUST00454,MERCH0027,DEV00014,IP00395,PI00599,,2026-06-13T06:56:35,6418.18,INR,success,True
TXN004982,CUST00454,MERCH0021,DEV00686,IP00395,PI00599,,2025-10-10T07:34:29,13497.76,INR,success,True
TXN004983,CUST00454,MERCH0007,DEV00700,IP00067,PI00598,COUP00014,2025-03-08T02:11:38,12229.68,INR,success,True
TXN004984,CUST00454,MERCH0003,DEV00686,IP00442,PI00599,,2025-04-04T22:08:45,11476.21,INR,success,True
TXN004985,CUST00454,MERCH0017,DEV00686,IP00067,PI00598,,2026-03-30T12:54:12,9987.77,INR,success,True
TXN004986,CUST00454,MERCH0026,DEV00686,IP00395,PI00599,,2025-11-14T14:05:31,10037.55,INR,failed,True
TXN004987,CUST00454,MERCH0011,DEV00700,IP00442,PI00599,,2025-11-01T16:53:06,2857.43,INR,success,True
TXN004988,CUST00454,MERCH0024,DEV00566,IP00442,PI00599,,2025-12-27T16:50:46,12637.78,INR,success,True
TXN004989,CUST00454,MERCH0022,DEV00700,IP00395,PI00598,,2025-08-16T18:40:24,1387.82,INR,success,True
TXN004990,CUST00454,MERCH0020,DEV00014,IP00442,PI00599,COUP00027,2025-06-13T06:10:41,2150.5,INR,success,True
TXN004991,CUST00455,MERCH0023,DEV00093,IP00218,PI00600,,2025-05-15T10:34:24,2944.39,INR,success,False
TXN004992,CUST00455,MERCH0019,DEV00282,IP00312,PI00600,,2025-03-21T11:13:37,11226.08,INR,success,False
TXN004993,CUST00455,MERCH0029,DEV00228,IP00341,PI00600,,2026-06-29T01:07:31,1891.08,INR,failed,False
TXN004994,CUST00455,MERCH0046,DEV00052,IP00149,PI00600,,2025-07-16T20:37:22,5687.74,INR,success,False
TXN004995,CUST00455,MERCH0014,DEV00070,IP00471,PI00600,,2025-06-27T21:35:49,10996.75,INR,success,False
TXN004996,CUST00455,MERCH0042,DEV00647,IP00153,PI00600,,2025-06-05T10:10:06,3343.65,INR,pending,False
TXN004997,CUST00455,MERCH0030,DEV00328,IP00500,PI00600,,2025-12-04T10:19:19,14869.97,INR,success,False
TXN004998,CUST00456,MERCH0038,DEV00815,IP00199,PI00601,,2026-05-04T21:39:59,5244.97,INR,failed,False
TXN004999,CUST00456,MERCH0041,DEV00568,IP00292,PI00601,,2026-05-10T14:24:29,10715.55,INR,success,False
TXN005000,CUST00456,MERCH0043,DEV00329,IP00271,PI00601,,2026-02-01T07:38:50,9599.46,INR,failed,False
TXN005001,CUST00456,MERCH0035,DEV00581,IP00269,PI00601,,2025-04-09T13:17:31,6206.04,INR,success,False
TXN005002,CUST00456,MERCH0006,DEV00022,IP00236,PI00601,,2026-04-30T17:21:08,13952.52,INR,success,False
TXN005003,CUST00456,MERCH0032,DEV00791,IP00181,PI00601,,2025-09-27T15:10:04,12118.31,INR,success,False
TXN005004,CUST00456,MERCH0049,DEV00559,IP00063,PI00601,,2026-05-01T21:49:23,13294.99,INR,success,False
TXN005005,CUST00456,MERCH0032,DEV00382,IP00285,PI00601,,2025-03-09T02:30:10,11036.4,INR,success,False
TXN005006,CUST00456,MERCH0006,DEV00854,IP00065,PI00601,,2025-12-07T11:59:45,13244.93,INR,failed,False
TXN005007,CUST00457,MERCH0042,DEV00658,IP00060,PI00602,,2025-06-16T01:34:29,2873.15,INR,success,False
TXN005008,CUST00457,MERCH0050,DEV00050,IP00192,PI00602,,2025-10-31T04:35:46,6116.33,INR,pending,False
TXN005009,CUST00457,MERCH0049,DEV00428,IP00313,PI00602,COUP00018,2026-01-09T23:03:34,12830.11,INR,success,False
TXN005010,CUST00457,MERCH0039,DEV00807,IP00065,PI00602,,2026-03-05T12:57:36,10683.72,INR,success,False
TXN005011,CUST00457,MERCH0012,DEV00596,IP00376,PI00602,COUP00009,2025-03-06T21:42:06,10623.49,INR,success,False
TXN005012,CUST00457,MERCH0022,DEV00836,IP00357,PI00602,,2025-01-25T23:38:02,5545.23,INR,success,False
TXN005013,CUST00457,MERCH0013,DEV00124,IP00481,PI00602,,2025-04-19T19:28:32,7679.85,INR,success,False
TXN005014,CUST00457,MERCH0046,DEV00782,IP00422,PI00602,,2026-03-14T19:55:53,14331.73,INR,success,False
TXN005015,CUST00457,MERCH0006,DEV00897,IP00042,PI00602,,2025-06-08T17:19:03,9725.87,INR,success,False
TXN005016,CUST00457,MERCH0005,DEV00861,IP00203,PI00602,,2025-08-06T08:33:28,11452.66,INR,success,False
TXN005017,CUST00457,MERCH0032,DEV00893,IP00009,PI00602,,2025-12-20T07:47:27,5312.19,INR,success,False
TXN005018,CUST00457,MERCH0013,DEV00328,IP00155,PI00602,,2026-06-15T04:12:11,8253.67,INR,success,False
TXN005019,CUST00457,MERCH0001,DEV00098,IP00077,PI00602,,2025-06-22T16:49:53,2977.07,INR,failed,False
TXN005020,CUST00458,MERCH0022,DEV00367,IP00334,PI00603,,2025-07-03T06:40:10,10418.01,INR,success,False
TXN005021,CUST00458,MERCH0008,DEV00875,IP00211,PI00603,,2025-12-16T04:44:33,10407.86,INR,failed,False
TXN005022,CUST00458,MERCH0008,DEV00602,IP00139,PI00603,,2026-05-05T06:53:08,1413.43,INR,success,False
TXN005023,CUST00458,MERCH0001,DEV00240,IP00386,PI00603,,2025-09-16T16:17:23,12476.75,INR,success,False
TXN005024,CUST00458,MERCH0017,DEV00839,IP00424,PI00603,,2025-01-18T12:11:32,10029.92,INR,success,False
TXN005025,CUST00458,MERCH0009,DEV00284,IP00169,PI00603,,2026-02-07T08:50:49,6707.9,INR,success,False
TXN005026,CUST00459,MERCH0004,DEV00703,IP00003,PI00604,,2025-10-22T06:27:49,11387.38,INR,success,False
TXN005027,CUST00459,MERCH0049,DEV00130,IP00172,PI00604,,2026-01-12T15:10:51,3891.08,INR,success,False
TXN005028,CUST00459,MERCH0038,DEV00360,IP00456,PI00604,,2025-07-30T11:52:36,6143.2,INR,success,False
TXN005029,CUST00459,MERCH0001,DEV00305,IP00329,PI00604,,2026-01-15T15:38:35,321.69,INR,success,False
TXN005030,CUST00459,MERCH0032,DEV00742,IP00142,PI00604,,2025-06-12T00:30:53,388.93,INR,success,False
TXN005031,CUST00459,MERCH0047,DEV00532,IP00132,PI00604,,2026-06-05T14:10:39,14963.31,INR,success,False
TXN005032,CUST00459,MERCH0014,DEV00831,IP00118,PI00604,,2025-05-24T22:12:48,8526.16,INR,success,False
TXN005033,CUST00459,MERCH0040,DEV00129,IP00160,PI00604,,2025-12-21T09:16:27,2571.44,INR,success,False
TXN005034,CUST00459,MERCH0002,DEV00870,IP00434,PI00604,,2025-09-16T05:55:08,14361.03,INR,success,False
TXN005035,CUST00459,MERCH0041,DEV00459,IP00479,PI00604,,2025-05-22T07:45:16,2967.68,INR,success,False
TXN005036,CUST00459,MERCH0031,DEV00261,IP00252,PI00604,,2026-02-07T04:54:29,5158.54,INR,success,False
TXN005037,CUST00459,MERCH0011,DEV00704,IP00365,PI00604,,2026-01-19T18:49:48,11850.06,INR,success,False
TXN005038,CUST00460,MERCH0003,DEV00684,IP00083,PI00605,,2026-05-02T16:39:21,281.93,INR,failed,False
TXN005039,CUST00460,MERCH0004,DEV00220,IP00339,PI00605,,2025-04-27T17:52:45,3468.79,INR,success,False
TXN005040,CUST00460,MERCH0050,DEV00491,IP00328,PI00605,,2026-02-28T07:26:06,5447.79,INR,success,False
TXN005041,CUST00460,MERCH0047,DEV00813,IP00028,PI00605,,2025-01-26T12:56:39,3674.26,INR,success,False
TXN005042,CUST00460,MERCH0049,DEV00413,IP00194,PI00605,,2025-06-03T23:57:03,6165.76,INR,success,False
TXN005043,CUST00460,MERCH0040,DEV00520,IP00193,PI00605,,2025-09-21T04:13:24,9125.76,INR,failed,False
TXN005044,CUST00460,MERCH0008,DEV00556,IP00356,PI00605,,2026-01-08T12:58:48,10675.13,INR,failed,False
TXN005045,CUST00460,MERCH0045,DEV00301,IP00411,PI00605,,2025-08-29T11:01:51,8987.44,INR,success,False
TXN005046,CUST00460,MERCH0020,DEV00510,IP00098,PI00605,,2026-01-22T19:24:21,8170.2,INR,success,False
TXN005047,CUST00460,MERCH0007,DEV00516,IP00332,PI00605,,2025-03-10T22:15:18,14259.26,INR,success,False
TXN005048,CUST00460,MERCH0033,DEV00236,IP00125,PI00605,,2025-11-07T17:33:11,9087.99,INR,success,False
TXN005049,CUST00460,MERCH0012,DEV00348,IP00133,PI00605,,2025-03-17T15:43:27,9123.31,INR,success,False
TXN005050,CUST00460,MERCH0017,DEV00468,IP00003,PI00605,,2025-12-27T16:44:27,1152.77,INR,success,False
TXN005051,CUST00460,MERCH0028,DEV00692,IP00134,PI00605,,2026-06-08T23:02:31,9680.67,INR,failed,False
TXN005052,CUST00460,MERCH0028,DEV00407,IP00181,PI00605,COUP00012,2026-01-19T17:44:16,10295.71,INR,failed,False
TXN005053,CUST00461,MERCH0023,DEV00612,IP00457,PI00606,COUP00023,2025-08-01T10:34:40,3084.54,INR,success,False
TXN005054,CUST00461,MERCH0037,DEV00267,IP00480,PI00606,,2025-07-12T20:06:09,3393.34,INR,success,False
TXN005055,CUST00461,MERCH0022,DEV00616,IP00167,PI00606,,2026-06-02T20:22:34,2407.45,INR,success,False
TXN005056,CUST00461,MERCH0032,DEV00867,IP00027,PI00606,,2025-06-15T22:52:10,641.55,INR,pending,False
TXN005057,CUST00461,MERCH0024,DEV00438,IP00230,PI00606,,2026-03-17T20:17:43,1347.95,INR,success,False
TXN005058,CUST00461,MERCH0050,DEV00579,IP00469,PI00606,,2025-08-01T04:05:46,3947.8,INR,success,False
TXN005059,CUST00461,MERCH0038,DEV00392,IP00249,PI00606,,2025-08-31T12:55:52,7687.82,INR,success,False
TXN005060,CUST00461,MERCH0019,DEV00381,IP00345,PI00606,,2025-04-27T07:09:34,13893.61,INR,success,False
TXN005061,CUST00461,MERCH0040,DEV00772,IP00174,PI00606,,2025-06-15T14:21:46,7836.78,INR,success,False
TXN005062,CUST00461,MERCH0045,DEV00087,IP00390,PI00606,,2025-06-24T12:32:00,6770.47,INR,success,False
TXN005063,CUST00461,MERCH0028,DEV00846,IP00135,PI00606,,2025-07-24T23:57:07,3071.18,INR,success,False
TXN005064,CUST00461,MERCH0026,DEV00469,IP00033,PI00606,,2025-01-03T12:32:43,3840.15,INR,pending,False
TXN005065,CUST00461,MERCH0039,DEV00680,IP00281,PI00606,,2025-03-31T01:03:49,14136.82,INR,success,False
TXN005066,CUST00461,MERCH0004,DEV00085,IP00259,PI00606,,2026-06-04T19:59:00,5208.23,INR,success,False
TXN005067,CUST00461,MERCH0002,DEV00570,IP00345,PI00606,,2026-03-20T21:18:14,11297.81,INR,pending,False
TXN005068,CUST00462,MERCH0038,DEV00067,IP00299,PI00607,,2026-03-25T16:27:10,10795.1,INR,success,False
TXN005069,CUST00462,MERCH0008,DEV00617,IP00274,PI00607,,2026-06-27T08:39:39,13735.57,INR,success,False
TXN005070,CUST00462,MERCH0029,DEV00173,IP00200,PI00607,COUP00009,2025-08-13T04:58:07,523.9,INR,success,False
TXN005071,CUST00462,MERCH0022,DEV00084,IP00086,PI00607,,2025-10-05T23:15:45,9781.26,INR,success,False
TXN005072,CUST00462,MERCH0044,DEV00574,IP00060,PI00607,COUP00016,2025-01-24T06:22:11,3434.32,INR,success,False
TXN005073,CUST00462,MERCH0020,DEV00570,IP00291,PI00607,,2025-03-09T19:49:46,3902.75,INR,success,False
TXN005074,CUST00463,MERCH0017,DEV00883,IP00494,PI00608,,2025-04-04T14:36:33,13526.31,INR,success,False
TXN005075,CUST00463,MERCH0004,DEV00794,IP00447,PI00608,,2025-11-07T23:01:41,217.41,INR,success,False
TXN005076,CUST00463,MERCH0044,DEV00448,IP00227,PI00608,,2025-12-04T17:34:03,11086.06,INR,success,False
TXN005077,CUST00463,MERCH0014,DEV00846,IP00352,PI00608,,2025-10-06T20:53:11,4252.62,INR,success,False
TXN005078,CUST00463,MERCH0042,DEV00851,IP00428,PI00608,,2025-02-05T18:48:11,3411.0,INR,success,False
TXN005079,CUST00464,MERCH0032,DEV00869,IP00257,PI00609,,2026-03-18T13:24:52,14225.16,INR,success,False
TXN005080,CUST00464,MERCH0049,DEV00081,IP00276,PI00609,,2026-05-30T20:02:48,1230.37,INR,success,False
TXN005081,CUST00464,MERCH0003,DEV00083,IP00077,PI00609,,2025-05-17T11:42:57,9073.62,INR,success,False
TXN005082,CUST00464,MERCH0010,DEV00210,IP00388,PI00609,,2026-05-15T13:42:07,2233.64,INR,success,False
TXN005083,CUST00464,MERCH0014,DEV00143,IP00201,PI00609,,2025-09-17T11:40:33,1428.55,INR,pending,False
TXN005084,CUST00464,MERCH0035,DEV00867,IP00489,PI00609,,2025-07-10T21:41:59,960.89,INR,success,False
TXN005085,CUST00464,MERCH0040,DEV00481,IP00053,PI00609,,2025-09-06T19:16:00,7512.69,INR,success,False
TXN005086,CUST00464,MERCH0004,DEV00310,IP00258,PI00609,,2025-10-18T06:49:38,3899.12,INR,success,False
TXN005087,CUST00464,MERCH0016,DEV00274,IP00193,PI00609,,2025-04-02T13:04:40,6133.41,INR,success,False
