transaction_id,customer_id,ring_id,timestamp,amount,hour_of_day,day_of_week,account_age_days,kyc_verified,customer_txn_number,customer_avg_amount_before,amount_zscore,customer_refund_count_before,customer_chargeback_count_before,coupon_used,coupon_usage_count_before,coupon_max_uses,coupon_over_limit,device_distinct_customers,ip_distinct_customers,num_payment_instruments,instrument_card,instrument_upi,instrument_wallet,merchant_risk_high,merchant_risk_low,merchant_risk_medium,label,split,anomaly_score,ml_risk_score,anomaly_score_clipped,graph_risk_score,combined_risk_score,decision
TXN018321,CUST01703,,2025-04-19 18:23:45,1981.06,18,5,0,1,4,7197.010000000001,-0.8464324906771137,0,0,0,0,-1.0,0,5,5,1,False,False,True,False,True,False,False,train,0.0479,3.700029e-05,0.0479,0.0,0.0096,ALLOW
TXN013343,CUST01247,,2025-04-19 18:42:36,8971.59,18,5,0,0,1,8971.59,0.0,0,0,0,0,-1.0,0,9,3,1,False,True,False,False,False,True,False,train,0.1012,0.0009574778,0.1012,1.0,0.3207,STEP_UP_VERIFICATION
TXN021134,CUST01958,,2025-04-19 19:04:31,3827.45,19,5,0,1,7,8264.063333333334,-0.9531582907677876,0,0,0,0,-1.0,0,6,2,1,False,True,False,False,True,False,False,train,0.0898,2.3969435e-05,0.0898,1.0,0.318,STEP_UP_VERIFICATION
TXN021168,CUST01961,,2025-04-19 20:44:28,6409.45,20,5,0,1,4,5834.3533333333335,0.1276367423870426,0,0,0,0,-1.0,0,3,7,1,True,False,False,False,True,False,False,train,0.0795,1.2766223e-05,0.0795,1.0,0.3159,STEP_UP_VERIFICATION
TXN017654,CUST01635,,2025-04-19 21:15:11,838.62,21,5,0,1,4,8014.983333333334,-10.59006751094426,0,0,0,0,-1.0,0,8,5,1,False,True,False,False,False,True,False,train,0.1303,4.0449355e-05,0.1303,0.0,0.0261,ALLOW
TXN006421,CUST00608,,2025-04-19 21:23:57,13796.23,21,5,0,1,4,8155.026666666668,0.817024279160999,0,0,0,0,-1.0,0,6,1,1,False,True,False,False,True,False,False,train,0.1567,1.3990763e-05,0.1567,1.0,0.3313,STEP_UP_VERIFICATION
TXN015224,CUST01422,,2025-04-19 21:27:45,13816.7,21,5,0,1,3,3278.03,5.038958814288772,0,0,1,12,50.0,0,5,5,1,True,False,False,False,True,False,False,train,0.238,2.0816413e-05,0.238,1.0,0.3476,STEP_UP_VERIFICATION
TXN011529,CUST01077,RING006,2025-04-19 22:29:14,1270.88,22,5,0,1,7,6249.471666666667,-1.0061531194115323,3,1,0,0,-1.0,0,17,14,2,True,False,False,False,True,False,True,train,0.5564,0.9999896,0.5564,1.0,0.9113,BLOCK
TXN006651,CUST00629,,2025-04-19 23:05:55,3269.58,23,5,0,1,3,9572.18,-1.6223911694854398,0,0,0,0,-1.0,0,6,5,2,False,False,True,False,True,False,False,train,0.1336,3.057011e-05,0.1336,1.0,0.3267,STEP_UP_VERIFICATION
TXN004734,CUST00449,RING004,2025-04-19 23:20:00,5171.41,23,5,0,1,7,8771.498333333333,-0.7248146113483174,3,0,1,20,50.0,0,14,14,1,True,False,False,False,True,False,True,train,0.5218,0.9999924,0.5218,1.0,0.9044,BLOCK
TXN006544,CUST00620,,2025-04-20 00:24:54,3043.42,0,6,0,1,1,3043.42,0.0,0,0,0,0,-1.0,0,3,6,1,False,False,True,True,False,False,False,train,0.2048,0.00011844254,0.2048,1.0,0.341,STEP_UP_VERIFICATION
TXN021270,CUST01970,,2025-04-20 00:58:15,1278.5,0,6,0,1,4,5308.4766666666665,-0.7374093048174226,0,0,0,0,-1.0,0,8,4,2,False,False,True,False,False,True,False,train,0.1814,8.065531e-05,0.1814,1.0,0.3363,STEP_UP_VERIFICATION
TXN007991,CUST00747,,2025-04-20 01:40:09,14410.73,1,6,28,1,2,7896.32,6514.41,0,0,0,0,-1.0,0,3,5,1,False,True,False,False,True,False,False,train,0.3171,9.636285e-05,0.3171,0.0,0.0635,ALLOW
TXN010060,CUST00936,,2025-04-20 02:45:57,12909.04,2,6,0,1,3,11160.665,0.7117763024212784,1,0,0,0,-1.0,0,1,6,1,False,True,False,False,False,True,False,train,0.2702,6.3479805e-05,0.2702,0.0,0.0541,ALLOW
TXN005309,CUST00501,,2025-04-20 02:51:41,6480.6,2,6,0,1,1,6480.6,0.0,0,0,0,0,-1.0,0,6,4,1,True,False,False,False,True,False,False,train,0.1172,0.00011904232,0.1172,1.0,0.3235,STEP_UP_VERIFICATION
TXN015380,CUST01437,,2025-04-20 03:26:53,8528.98,3,6,0,1,4,10372.046666666669,-0.4272685140667919,0,0,0,0,-1.0,0,5,4,2,True,False,False,False,True,False,False,train,0.0839,3.7281086e-05,0.0839,0.0,0.0168,ALLOW
TXN002826,CUST00267,,2025-04-20 03:41:11,9096.36,3,6,0,1,3,4957.535000000001,0.7380904126000861,0,0,1,16,100.0,0,4,4,1,False,False,True,False,True,False,False,train,0.1916,7.4692936e-05,0.1916,1.0,0.3384,STEP_UP_VERIFICATION
TXN008684,CUST00815,,2025-04-20 03:58:18,10535.78,3,6,0,1,4,6830.443333333334,0.5320405838295444,0,0,0,0,-1.0,0,7,5,2,True,False,False,False,True,False,False,train,0.0874,4.4741235e-05,0.0874,0.0,0.0175,ALLOW
TXN018554,CUST01726,,2025-04-20 04:28:46,12353.1,4,6,0,1,2,13415.87,-1062.7700000000004,0,0,0,0,-1.0,0,2,3,2,True,False,False,False,True,False,False,train,0.2211,4.1304582e-05,0.2211,0.0,0.0442,ALLOW
TXN002590,CUST00242,,2025-04-20 04:45:31,9140.35,4,6,0,1,6,5231.046,0.7081874785161552,1,0,0,0,-1.0,0,3,5,1,False,False,True,False,True,False,False,train,0.1512,4.4196317e-05,0.1512,0.0,0.0303,ALLOW
TXN019044,CUST01773,,2025-04-20 04:50:22,10325.23,4,6,0,1,1,10325.23,0.0,0,0,1,13,50.0,0,5,2,1,False,True,False,True,False,False,False,train,0.1925,5.717821e-05,0.1925,0.0,0.0385,ALLOW
TXN010601,CUST00987,,2025-04-20 05:11:53,2684.11,5,6,0,1,5,10244.8925,-2.282318320768196,0,0,0,0,-1.0,0,2,4,1,False,False,True,False,True,False,False,train,0.1122,2.5215944e-05,0.1122,1.0,0.3225,STEP_UP_VERIFICATION
TXN017490,CUST01619,,2025-04-20 05:20:01,11284.44,5,6,0,1,5,8028.9675,1.1269177774681445,0,0,0,0,-1.0,0,5,3,1,False,True,False,False,True,False,False,train,0.0581,1.9138608e-05,0.0581,1.0,0.3116,STEP_UP_VERIFICATION
TXN007416,CUST00694,,2025-04-20 06:36:50,1300.33,6,6,0,1,5,10015.46,-9.49099198319677,0,0,0,0,-1.0,0,3,2,1,True,False,False,False,True,False,False,train,0.1422,3.5027027e-05,0.1422,1.0,0.3285,STEP_UP_VERIFICATION
TXN006712,CUST00635,,2025-04-20 06:47:08,8743.41,6,6,0,1,1,8743.41,0.0,0,0,0,0,-1.0,0,3,5,2,True,False,False,False,True,False,False,train,0.069,5.8656617e-05,0.069,0.0,0.0138,ALLOW
TXN008948,CUST00839,,2025-04-20 06:50:24,8011.95,6,6,108,1,7,7151.948333333334,0.1855828788505211,0,0,0,0,-1.0,0,7,2,1,False,True,False,False,False,True,False,train,0.1557,1.5090631e-05,0.1557,1.0,0.3311,STEP_UP_VERIFICATION
TXN017805,CUST01647,,2025-04-20 07:12:11,4464.02,7,6,0,1,2,7912.66,-3448.6399999999994,0,0,0,0,-1.0,0,2,3,2,True,False,False,False,False,True,False,train,0.1266,6.910312e-05,0.1266,0.0,0.0254,ALLOW
TXN004745,CUST00450,,2025-04-20 07:28:42,766.67,7,6,0,1,4,10401.573333333334,-1.490074323032928,0,0,1,11,500.0,0,4,4,1,False,True,False,False,True,False,False,train,0.1749,4.5077595e-05,0.1749,1.0,0.335,STEP_UP_VERIFICATION
TXN008933,CUST00838,,2025-04-20 07:39:34,9712.42,7,6,104,1,1,9712.42,0.0,0,0,0,0,-1.0,0,6,3,1,False,False,True,False,True,False,False,train,0.1592,3.157295e-05,0.1592,1.0,0.3319,STEP_UP_VERIFICATION
TXN004764,CUST00451,,2025-04-20 08:00:29,9751.77,8,6,0,1,1,9751.77,0.0,0,0,0,0,-1.0,0,5,4,1,False,False,True,False,True,False,False,train,0.0745,4.8960163e-05,0.0745,0.0,0.0149,ALLOW
TXN012532,CUST01168,,2025-04-20 08:07:26,13515.86,8,6,0,1,4,11039.49,0.7617478871878751,2,0,0,0,-1.0,0,3,5,1,False,False,True,False,True,False,False,train,0.2793,5.8468526e-05,0.2793,1.0,0.3559,STEP_UP_VERIFICATION
TXN002728,CUST00257,,2025-04-20 08:09:06,4140.61,8,6,0,1,1,4140.61,0.0,0,0,0,0,-1.0,0,7,4,1,False,True,False,False,True,False,False,train,0.1295,7.0135386e-05,0.1295,0.0,0.0259,ALLOW
TXN000683,CUST00064,RING002,2025-04-20 08:20:06,7423.84,8,6,0,1,4,7615.0,-0.3778539996470216,2,0,0,0,-1.0,0,13,14,1,False,False,True,False,True,False,True,train,0.3303,0.9999932,0.3303,1.0,0.8661,BLOCK
TXN017904,CUST01659,,2025-04-20 08:43:48,10020.92,8,6,0,1,3,11816.384999999998,-0.5243328481532308,0,0,0,0,-1.0,0,5,3,1,False,False,True,False,True,False,False,train,0.1024,1.5795964e-05,0.1024,1.0,0.3205,STEP_UP_VERIFICATION
TXN000028,CUST00003,,2025-04-20 08:52:51,9276.33,8,6,0,1,5,7127.342500000001,0.4156282681803603,0,0,1,12,100.0,0,1,5,2,False,False,True,False,False,True,False,train,0.1466,3.7118716e-05,0.1466,0.0,0.0293,ALLOW
TXN002674,CUST00252,,2025-04-20 09:11:36,13760.5,9,6,0,1,4,7670.513333333333,1.4588415261221437,0,0,0,0,-1.0,0,6,6,1,False,True,False,False,True,False,False,train,0.0993,1.8915784e-05,0.0993,1.0,0.3199,STEP_UP_VERIFICATION
TXN007326,CUST00688,,2025-04-20 10:14:48,12455.16,10,6,14,1,4,4208.143333333333,3.148543723334952,0,0,1,19,500.0,0,4,2,2,False,False,True,True,False,False,False,train,0.2498,3.1724372e-05,0.2498,0.0,0.05,ALLOW
TXN008819,CUST00829,,2025-04-20 10:21:53,6467.88,10,6,0,1,4,8545.24,-0.3343497555657259,0,0,0,0,-1.0,0,3,2,1,True,False,False,True,False,False,False,train,0.0618,1.4452765e-05,0.0618,1.0,0.3124,STEP_UP_VERIFICATION
TXN002407,CUST00226,,2025-04-20 10:23:57,8476.1,10,6,0,1,3,5871.6,2.151195070260087,0,0,0,0,-1.0,0,5,1,2,True,False,False,False,True,False,False,train,0.0852,1.9297395e-05,0.0852,1.0,0.317,STEP_UP_VERIFICATION
TXN008930,CUST00838,,2025-04-20 11:20:32,8750.15,11,6,104,1,2,9712.42,-962.2700000000004,0,0,0,0,-1.0,0,3,7,1,False,False,True,False,False,True,False,train,0.1893,2.3297862e-05,0.1893,1.0,0.3379,STEP_UP_VERIFICATION
TXN016345,CUST01519,,2025-04-20 11:28:09,4716.09,11,6,0,1,2,307.89,4408.2,1,0,0,0,-1.0,0,3,9,1,False,True,False,False,True,False,False,train,0.4043,0.00042587644,0.4043,1.0,0.3811,STEP_UP_VERIFICATION
TXN008066,CUST00754,,2025-04-20 11:40:38,8641.33,11,6,28,1,4,6797.856666666667,0.7704355594576937,0,0,0,0,-1.0,0,4,5,1,True,False,False,False,False,True,False,train,0.0504,1.1918587e-05,0.0504,1.0,0.3101,STEP_UP_VERIFICATION
TXN001435,CUST00133,,2025-04-20 12:36:59,9853.87,12,6,0,1,4,8525.65,0.5166125547112623,0,0,0,0,-1.0,0,3,7,1,False,True,False,False,True,False,False,train,0.0596,1.4260064e-05,0.0596,1.0,0.3119,STEP_UP_VERIFICATION
TXN017642,CUST01634,,2025-04-20 12:51:46,11703.44,12,6,0,1,2,11637.08,66.36000000000058,0,0,1,13,500.0,0,3,4,1,False,True,False,False,True,False,False,train,0.2025,4.483003e-05,0.2025,1.0,0.3405,STEP_UP_VERIFICATION
TXN013778,CUST01293,,2025-04-20 13:11:39,8993.76,13,6,0,1,4,9871.003333333332,-0.2057293056170625,0,0,0,0,-1.0,0,4,4,1,False,True,False,False,True,False,False,train,0.0448,1.2176326e-05,0.0448,1.0,0.309,STEP_UP_VERIFICATION
TXN009892,CUST00924,,2025-04-20 13:35:08,7979.09,13,6,0,0,3,8130.245,-0.0264524207654752,0,0,0,0,-1.0,0,5,1,1,False,True,False,False,True,False,False,train,0.0781,1.44455435e-05,0.0781,0.0,0.0156,ALLOW
TXN019222,CUST01789,,2025-04-20 13:50:06,8275.01,13,6,0,1,4,6133.983333333334,0.3661794866235137,0,0,0,0,-1.0,0,5,5,1,False,False,True,False,True,False,False,train,0.0341,1.5369593e-05,0.0341,0.0,0.0068,ALLOW
TXN001485,CUST00138,,2025-04-20 14:06:25,1606.79,14,6,0,1,3,9567.505,-1.1300244530061412,0,0,0,0,-1.0,0,2,5,2,True,False,False,False,True,False,False,train,0.1032,3.4447945e-05,0.1032,0.0,0.0207,ALLOW
TXN014046,CUST01319,,2025-04-20 14:55:42,12831.75,14,6,0,1,6,8252.484,0.7043738809349835,0,0,0,0,-1.0,0,3,5,1,False,False,True,True,False,False,False,train,0.0762,1.7187655e-05,0.0762,1.0,0.3152,STEP_UP_VERIFICATION
TXN010415,CUST00970,,2025-04-20 15:34:47,2416.46,15,6,0,1,3,3304.85,-0.2299424192194957,0,0,0,0,-1.0,0,3,9,1,False,True,False,False,True,False,False,train,0.1766,0.00039155455,0.1766,1.0,0.3355,STEP_UP_VERIFICATION
TXN014245,CUST01335,,2025-04-20 16:12:22,14451.08,16,6,0,1,1,14451.08,0.0,0,0,0,0,-1.0,0,9,2,1,False,True,False,False,False,True,False,train,0.3256,0.0006732393,0.3256,0.0,0.0655,ALLOW
TXN011101,CUST01036,,2025-04-20 16:34:11,2221.22,16,6,58,1,6,4285.342,-0.4725748476489239,0,0,0,0,-1.0,0,4,3,2,True,False,False,False,True,False,False,train,0.1349,2.677472e-05,0.1349,1.0,0.327,STEP_UP_VERIFICATION
TXN006652,CUST00629,,2025-04-20 16:45:41,1854.9,16,6,0,1,4,7471.313333333334,-1.231876910973294,0,0,0,0,-1.0,0,5,5,2,False,False,True,False,True,False,False,train,0.072,4.1242118e-05,0.072,1.0,0.3144,STEP_UP_VERIFICATION
TXN006749,CUST00637,,2025-04-20 16:48:48,12971.05,16,6,0,1,3,4382.935,1.4952986500582726,0,0,0,0,-1.0,0,7,5,2,False,False,True,False,True,False,False,train,0.1292,1.67693e-05,0.1292,1.0,0.3258,STEP_UP_VERIFICATION
TXN006250,CUST00590,,2025-04-20 16:50:58,9833.08,16,6,0,1,1,9833.08,0.0,0,0,0,0,-1.0,0,5,5,2,True,False,False,False,True,False,False,train,0.0906,3.9358085e-05,0.0906,1.0,0.3181,STEP_UP_VERIFICATION
TXN002709,CUST00255,,2025-04-20 17:47:10,1225.33,17,6,0,1,2,953.17,272.16,0,0,1,10,100.0,0,3,7,1,False,False,True,False,False,True,False,train,0.3141,3.6391673e-05,0.3141,0.0,0.0628,ALLOW
TXN013195,CUST01231,,2025-04-20 18:50:55,12195.25,18,6,0,1,4,5456.696666666667,4.279153631239887,0,0,1,8,50.0,0,4,4,1,False,False,True,False,True,False,False,train,0.1408,2.5545578e-05,0.1408,0.0,0.0282,ALLOW
TXN015454,CUST01444,,2025-04-20 18:52:56,6198.93,18,6,73,1,3,6229.965,-0.0059688215802101,0,0,0,0,-1.0,0,4,2,1,False,False,True,False,True,False,False,train,0.1135,9.634938e-06,0.1135,0.0,0.0227,ALLOW
TXN021030,CUST01947,,2025-04-20 18:57:24,9461.33,18,6,0,0,5,7012.0375,1.1690389661018856,0,0,0,0,-1.0,0,6,3,2,False,True,False,False,True,False,False,train,0.0516,1.67693e-05,0.0516,1.0,0.3103,STEP_UP_VERIFICATION
TXN016131,CUST01503,,2025-04-20 19:01:37,6430.12,19,6,0,1,2,8677.59,-2247.4700000000003,0,0,0,0,-1.0,0,2,5,1,True,False,False,False,True,False,False,train,0.1089,3.1035815e-05,0.1089,0.0,0.0218,ALLOW
TXN004310,CUST00413,,2025-04-20 19:09:03,9119.74,19,6,0,1,2,302.18,8817.56,0,0,0,0,-1.0,0,5,2,1,False,False,True,False,True,False,False,train,0.3743,1.581108e-05,0.3743,1.0,0.3749,STEP_UP_VERIFICATION
TXN006427,CUST00608,,2025-04-20 19:12:48,9875.12,19,6,0,1,5,9565.3275,0.049143782883662,0,0,0,0,-1.0,0,5,4,1,False,True,False,False,True,False,False,train,0.0555,1.1792985e-05,0.0555,1.0,0.3111,STEP_UP_VERIFICATION
TXN019518,CUST01813,,2025-04-20 19:26:01,9461.24,19,6,60,1,3,13032.665,-2.979604669902445,1,0,0,0,-1.0,0,5,5,1,False,False,True,False,True,False,False,train,0.244,2.2377082e-05,0.244,1.0,0.3488,STEP_UP_VERIFICATION
TXN013221,CUST01234,,2025-04-20 20:14:15,11461.83,20,6,10,1,1,11461.83,0.0,0,0,0,0,-1.0,0,6,6,2,False,True,False,False,True,False,False,train,0.1966,4.1657953e-05,0.1966,0.0,0.0393,ALLOW
TXN010612,CUST00988,,2025-04-20 20:35:15,1324.82,20,6,0,1,2,7989.06,-6664.240000000001,0,0,0,0,-1.0,0,3,4,1,False,False,True,False,True,False,False,train,0.2046,7.8736906e-05,0.2046,0.0,0.041,ALLOW
TXN016058,CUST01496,,2025-04-20 22:15:23,6771.94,22,6,0,1,1,6771.94,0.0,0,0,0,0,-1.0,0,4,5,2,False,False,True,False,True,False,False,train,0.1103,4.6635512e-05,0.1103,0.0,0.0221,ALLOW
TXN016422,CUST01525,,2025-04-20 22:33:28,10789.01,22,6,0,1,1,10789.01,0.0,0,0,0,0,-1.0,0,5,5,2,True,False,False,False,True,False,False,train,0.1513,3.9358085e-05,0.1513,1.0,0.3303,STEP_UP_VERIFICATION
TXN008886,CUST00835,,2025-04-20 23:31:50,2600.81,23,6,0,1,1,2600.81,0.0,0,0,0,0,-1.0,0,4,3,2,False,False,True,False,True,False,False,train,0.2229,2.626345e-05,0.2229,0.0,0.0446,ALLOW
TXN018011,CUST01670,,2025-04-21 00:11:56,5768.23,0,0,0,0,4,7674.079999999999,-0.6490442167652561,0,0,0,0,-1.0,0,3,5,2,False,True,False,True,False,False,False,train,0.1219,3.5904242e-05,0.1219,1.0,0.3244,STEP_UP_VERIFICATION
TXN000710,CUST00066,,2025-04-21 01:00:54,3965.37,1,0,18,1,1,3965.37,0.0,0,0,0,0,-1.0,0,2,7,1,True,False,False,True,False,False,False,train,0.2377,7.426736e-05,0.2377,0.0,0.0476,ALLOW
TXN009814,CUST00918,RING001,2025-04-21 01:45:21,7698.69,1,0,0,1,7,6694.678333333333,0.2794083466038022,1,0,1,12,50.0,0,11,12,1,False,False,True,False,True,False,True,train,0.3816,0.99998915,0.3816,1.0,0.8763,BLOCK
TXN010901,CUST01016,,2025-04-21 02:03:23,7158.75,2,0,0,1,2,10630.44,-3471.6900000000005,0,0,0,0,-1.0,0,2,4,1,False,False,True,False,True,False,False,train,0.213,7.2850446e-05,0.213,1.0,0.3426,STEP_UP_VERIFICATION
TXN004915,CUST00465,,2025-04-21 03:01:31,4636.25,3,0,49,1,3,10928.155,-1.2512317965432025,0,0,1,13,200.0,0,3,2,1,False,True,False,False,True,False,False,train,0.2984,3.9961848e-05,0.2984,0.0,0.0597,ALLOW
TXN006432,CUST00608,,2025-04-21 03:04:25,10300.95,3,0,0,1,6,9627.286,0.1233589283597371,0,0,0,0,-1.0,0,2,7,1,False,True,False,False,True,False,False,train,0.1321,2.741864e-05,0.1321,1.0,0.3264,STEP_UP_VERIFICATION
TXN009507,CUST00889,,2025-04-21 03:29:20,2577.26,3,0,0,1,3,3033.155,-0.2179558066245724,0,0,1,21,50.0,0,3,5,1,False,True,False,False,True,False,False,train,0.3074,5.021622e-05,0.3074,1.0,0.3615,STEP_UP_VERIFICATION
TXN016788,CUST01555,RING005,2025-04-21 03:56:32,3428.68,3,0,53,1,4,6061.94,-1.0273138347988526,2,0,0,0,-1.0,0,20,22,2,True,False,False,False,True,False,True,train,0.5676,0.999956,0.5676,1.0,0.9135,BLOCK
TXN005806,CUST00547,RING005,2025-04-21 04:17:52,6281.98,4,0,0,0,3,1408.535,33.17812552100971,0,0,0,0,-1.0,0,20,22,1,False,False,True,False,True,False,True,train,0.5148,0.9971597,0.5148,1.0,0.9015,BLOCK
TXN004757,CUST00451,,2025-04-21 04:28:54,13170.86,4,0,0,1,2,9751.77,3419.09,0,0,0,0,-1.0,0,5,5,1,False,False,True,False,True,False,False,train,0.2009,2.9032257e-05,0.2009,0.0,0.0402,ALLOW
TXN002073,CUST00192,,2025-04-21 06:09:56,14999.63,6,0,0,0,4,6491.69,2.529633166183515,0,0,0,0,-1.0,0,3,4,1,True,False,False,False,True,False,False,train,0.1328,1.2401641e-05,0.1328,1.0,0.3266,STEP_UP_VERIFICATION
TXN001409,CUST00131,,2025-04-21 06:33:29,3376.16,6,0,0,1,1,3376.16,0.0,0,0,0,0,-1.0,0,6,5,1,False,False,True,False,True,False,False,train,0.1525,6.528895e-05,0.1525,1.0,0.3305,STEP_UP_VERIFICATION
TXN018126,CUST01682,,2025-04-21 07:46:49,4758.59,7,0,0,1,1,4758.59,0.0,0,0,0,0,-1.0,0,2,5,2,True,False,False,False,True,False,False,train,0.1259,4.734283e-05,0.1259,0.0,0.0252,ALLOW
TXN016697,CUST01548,RING004,2025-04-21 07:48:51,7619.17,7,0,0,0,3,8666.41,-0.1741599062842023,0,1,1,20,200.0,0,14,14,1,True,False,False,False,True,False,True,train,0.5141,0.9999573,0.5141,1.0,0.9028,BLOCK
TXN005015,CUST00472,,2025-04-21 08:11:44,9048.32,8,0,0,1,4,7286.786666666667,0.2513926321230294,0,0,1,15,50.0,0,2,4,1,False,False,True,False,True,False,False,train,0.1731,2.7552189e-05,0.1731,1.0,0.3346,STEP_UP_VERIFICATION
TXN016654,CUST01546,,2025-04-21 09:23:37,14218.9,9,0,83,1,4,5743.213333333333,14.086350959338484,1,0,0,0,-1.0,0,1,4,2,False,False,True,False,True,False,False,train,0.2788,3.128638e-05,0.2788,1.0,0.3558,STEP_UP_VERIFICATION
TXN010136,CUST00942,,2025-04-21 09:23:49,3828.76,9,0,0,1,2,13945.18,-10116.42,1,0,0,0,-1.0,0,3,5,1,False,True,False,False,True,False,False,train,0.4175,5.8806658e-05,0.4175,0.0,0.0835,ALLOW
TXN003502,CUST00337,,2025-04-21 09:39:29,12053.92,9,0,99,1,2,3838.4,8215.52,0,0,0,0,-1.0,0,3,4,1,False,False,True,False,True,False,False,train,0.3703,2.661033e-05,0.3703,0.0,0.0741,ALLOW
TXN009959,CUST00930,,2025-04-21 09:50:15,4836.95,9,0,0,1,2,10460.15,-5623.2,0,0,1,20,100.0,0,5,2,1,False,False,True,True,False,False,False,train,0.3416,4.312947e-05,0.3416,0.0,0.0683,ALLOW
TXN006290,CUST00594,,2025-04-21 09:56:28,11262.48,9,0,0,1,2,6735.91,4526.57,0,0,0,0,-1.0,0,4,7,1,False,False,True,False,True,False,False,train,0.1863,3.673642e-05,0.1863,0.0,0.0373,ALLOW
TXN009324,CUST00873,,2025-04-21 10:52:05,6216.7,10,0,0,1,3,2285.975,57.75464524632711,0,0,0,0,-1.0,0,4,8,1,False,True,False,False,False,True,False,train,0.1788,6.350229e-06,0.1788,0.0,0.0358,ALLOW
TXN011902,CUST01110,,2025-04-21 11:24:08,3833.1,11,0,0,1,4,3418.8366666666666,0.2286069225526469,0,0,0,0,-1.0,0,5,4,1,True,False,False,False,False,True,False,train,0.1109,1.4074563e-05,0.1109,1.0,0.3222,STEP_UP_VERIFICATION
TXN019572,CUST01818,,2025-04-21 12:49:01,9924.92,12,0,0,1,2,6358.08,3566.84,0,0,0,0,-1.0,0,2,6,1,True,False,False,False,False,True,False,train,0.1583,2.7236916e-05,0.1583,0.0,0.0317,ALLOW
TXN015477,CUST01446,,2025-04-21 14:14:25,10419.83,14,0,0,1,2,777.83,9642.0,0,0,0,0,-1.0,0,5,2,1,True,False,False,False,True,False,False,train,0.4105,1.314536e-05,0.4105,1.0,0.3821,STEP_UP_VERIFICATION
TXN005323,CUST00503,,2025-04-21 14:26:34,10260.79,14,0,6,1,3,4652.475,2.6976022090915315,0,0,0,0,-1.0,0,3,1,1,True,False,False,False,True,False,False,train,0.1706,1.0613857e-05,0.1706,1.0,0.3341,STEP_UP_VERIFICATION
TXN001401,CUST00130,,2025-04-21 14:51:51,14821.09,14,0,0,1,2,2877.02,11944.07,0,0,0,0,-1.0,0,3,3,2,False,True,False,False,False,True,False,train,0.4105,2.8680928e-05,0.4105,0.0,0.0821,ALLOW
TXN009346,CUST00876,,2025-04-21 15:52:03,4737.62,15,0,0,1,3,8318.865,-1.088536626864953,0,0,0,0,-1.0,0,4,5,1,True,False,False,False,True,False,False,train,0.0637,1.0755305e-05,0.0637,1.0,0.3127,STEP_UP_VERIFICATION
TXN004500,CUST00430,,2025-04-21 16:02:21,557.99,16,0,0,1,3,2253.795,-1.0697646253909112,0,0,1,13,50.0,0,5,3,1,True,False,False,False,True,False,False,train,0.2768,1.5380017e-05,0.2768,1.0,0.3554,STEP_UP_VERIFICATION
TXN018821,CUST01749,,2025-04-21 16:05:03,9272.18,16,0,0,1,4,8859.396666666666,0.3624280552260728,0,0,0,0,-1.0,0,2,6,2,True,False,False,False,True,False,False,train,0.0803,1.106062e-05,0.0803,1.0,0.3161,STEP_UP_VERIFICATION
TXN010929,CUST01019,,2025-04-21 17:07:15,3468.83,17,0,0,1,4,7530.076666666667,-1.0086754035101366,0,0,0,0,-1.0,0,4,6,1,False,False,True,False,True,False,False,train,0.0797,1.2812742e-05,0.0797,0.0,0.0159,ALLOW
TXN009040,CUST00847,RING005,2025-04-21 17:25:05,11140.5,17,0,0,1,7,6871.611666666667,0.9780000997826298,4,1,1,10,50.0,0,22,21,2,True,False,False,False,True,False,True,train,0.657,0.99998975,0.657,1.0,0.9314,BLOCK
TXN009287,CUST00870,,2025-04-21 19:10:15,8650.51,19,0,0,1,2,4135.86,4514.650000000001,0,0,0,0,-1.0,0,6,3,2,True,False,False,False,False,True,False,train,0.2165,2.7799675e-05,0.2165,0.0,0.0433,ALLOW
TXN000817,CUST00076,,2025-04-21 19:41:36,1039.06,19,0,0,1,1,1039.06,0.0,0,0,0,0,-1.0,0,8,3,1,False,True,False,False,True,False,False,train,0.302,2.3189557e-05,0.302,0.0,0.0604,ALLOW
TXN004065,CUST00389,,2025-04-21 21:32:12,11754.66,21,0,0,1,4,9920.496666666666,0.5183754038422578,0,0,0,0,-1.0,0,3,6,1,False,True,False,False,True,False,False,train,0.1271,8.925104e-06,0.1271,1.0,0.3254,STEP_UP_VERIFICATION
TXN004373,CUST00418,,2025-04-21 23:43:45,10083.29,23,0,0,1,1,10083.29,0.0,0,0,1,21,200.0,0,2,8,1,False,False,True,False,True,False,False,train,0.3712,3.5614892e-05,0.3712,1.0,0.3743,STEP_UP_VERIFICATION
TXN006306,CUST00595,,2025-04-22 00:37:33,12938.45,0,1,0,1,2,12103.84,834.6100000000006,0,0,0,0,-1.0,0,4,4,2,False,True,False,False,True,False,False,train,0.1819,9.1829555e-05,0.1819,1.0,0.3364,STEP_UP_VERIFICATION
TXN019677,CUST01829,,2025-04-22 00:58:56,1894.5,0,1,49,1,2,5704.86,-3810.36,0,0,0,0,-1.0,0,7,5,1,True,False,False,True,False,False,False,train,0.2441,7.665946e-05,0.2441,1.0,0.3489,STEP_UP_VERIFICATION
